customerID,firstVisitDate,secondVisitDate,articleID,section,author,headline,topicKeywords,totalVisits,wordCount,videoCount
3863,2018-03-12 14:35:38 UTC,2018-04-04 00:00:00 UTC,SB12775101498795324251604584091654130126032,WSJ_Markets,Dana Mattioli|Dana Cimilluca,WSJ_Article_Markets Main_Intel Considers Possible Bid for Broadcom,acquisition|broadcom|intel|merger|qualcomm|Intel|INTC|Broadcom|AVGO|Qualcomm|QCOM|Apple|AAPL|Samsung,3,1162.0,0.0
3864,2018-03-12 23:08:05 UTC,,SB11324809692884693541404584096103418912842,WSJ_Markets,Gunjan Banerji|Riva Gold,WSJ_Article_Today's Markets_Global Markets Begin the Week Higher; Japan Leads,american stocks| asian stocks|dow| equities| european stocks|fed|federal reserve|inflation| inflatio,1,688.0,0.0
3865,2018-03-09 16:36:10 UTC,,SB11513260795640254558004584085750469425772,WSJ_Life,Nathan Kuncel|Paul Sackett,WSJ_Article_The Saturday Essay_The Truth About the SAT and ACT,act|college admissions|college applications|sat|sats|standarized tests|testing|political|general new,1,2246.0,0.0
3865,2018-03-09 16:43:04 UTC,,SB11513260795640254558004584085750469425772,WSJ_Life,Nathan Kuncel|Paul Sackett,WSJ_Article_The Saturday Essay_The Truth About the SAT and ACT,act|college admissions|college applications|sat|sats|standarized tests|testing|political|general new,1,2246.0,0.0
3866,2018-03-13 13:34:18 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
3867,2018-03-13 15:54:46 UTC,,SB11704195083378974371404584097403724108802,WSJ_Business,Khadeeja Safdar,"WSJ_Article_Business_How Your Returns Are Used Against You at Best Buy, Other Retailers",best buy|best buy returns|return fraud|returning merchandise|returns|store returns|the retail equati,1,1044.0,1.0
3868,2018-03-12 15:32:39 UTC,2018-03-13 00:00:00 UTC,SB11704195083378974371404584097502260299012,WSJ_Politics,Byron Tau,WSJ_Article_Politics and Policy_House Intelligence Panel Wraps Up Russia Probe Interviews,political|general news|crime|legal action|politics|international relations|domestic politics|governm,3,924.0,1.0
3869,2018-03-15 13:07:38 UTC,,SB11171663205864434517904584013173665851260,WSJ_Life,Sue Shellenbarger,WSJ_Article_Work & Family_The Mistakes You Make in a Meeting’s First Milliseconds,body language|crossed arms|dominant face|facial expression|first impression|job interview|more on of,1,1052.0,0.0
3870,2018-03-14 07:54:57 UTC,,SB11704195083378974371404584100023842744310,WSJ_Tech,Lara O’Reilly|Douglas MacMillan,WSJ_Article_Technology_Google to Ban Ads for Cryptocurrencies,Facebook|FB|Alphabet Cl C|GOOGL|Scott Spencer|marketing|advertising|corporate|industrial news|money|,1,477.0,0.0
3871,2018-03-13 10:39:18 UTC,2018-05-16 00:00:00 UTC,SB11704195083378974371404584099122543857190,WSJ_Politics,Michael Rothfeld|Joe Palazzolo,WSJ_Article_Politics and Policy_Stormy Daniels Seeks New Judge in Trump Lawsuit,donald trump|donald trump affair|michael cohen|porn star|stephanie clifford|stormy daniels|stormy da,3,325.0,0.0
3872,2018-03-17 16:22:33 UTC,,SB11027093093037343542404584107573912000770,WSJ_Politics,Aruna Viswanatha|Rebecca Ballhaus|Del Quentin Wilber,"WSJ_Article_Politics and Policy_Trump Lawyer, Citing McCabe’s Firing,  Calls for End to Mueller Pr",campaign|collusion|mccabe firing|mueller probe|russia|political|general news|crime|legal action|poli,1,1138.0,0.0
3873,2018-03-11 21:08:47 UTC,2018-03-13 00:00:00 UTC,SB11036690420787774666004584057421430910500,WSJ_Business,Anna Wilde Mathews|Christopher Weaver,WSJ_Article_Health_Insurers Game Medicare System to Boost Federal Bonus Payments,aetna|affordable care act|crosswalk|crosswalking|humana|leder|medicare|medicare advantage|medicare c,58,1669.0,1.0
3874,2018-03-15 16:02:25 UTC,,SB11027093093037343542404584102021361342720,WSJ_Business,Paul Ziobro|Lillian Rizzo,"WSJ_Article_Business_With Death of Toys ‘R’ Us, Toy Makers Brace for Major Hit",toys &#39;r&#39; us|toys bankruptcies|Toys &quot;R&quot; Us|Toys “R” Us|Amazon.com|AMZN|Best Buy,1,964.0,1.0
3875,2018-03-14 16:07:13 UTC,,SB11210326209662973945104584092013974171076,WSJ_Business,Theo Francis|Vanessa Fuhrmans,"WSJ_Article_Business_Are You Underpaid? In a First, U.S. Firms Reveal How Much They Pay Workers",ceo|ceo to median pay ratio|compensation|darius adamczyk|david jahn|disclosure|dodd frank|employee|g,1,1269.0,0.0
3876,2018-03-14 10:53:34 UTC,2018-03-25 00:00:00 UTC,SB11704195083378974371404584100212717853676,WSJ_Business,Sarah Nassauer,WSJ_Article_Business_Walmart to Offer Home Delivery of Groceries in 100 Cities,grocery deliveries|Amazon.com|AMZN|Uber Technologies|Walmart|WMT|new products|services|labor|personn,2,524.0,1.0
3877,2018-03-13 16:52:20 UTC,,SB11704195083378974371404584099474288368000,WSJ_Politics,Michael+C.+Bender,"WSJ_Article_Politics and Policy_‘Rex, Eat the Salad’: Inside the Awkward Relationship Between Re",donald trump|mike pompeo|rex tillerson|rex tillerson fired|secretary of state|state department|us di,1,1248.0,0.0
3878,2018-03-10 14:31:16 UTC,,SB11210326209662973945104584091982752143854,WSJ_Tech,Kate O’Keeffe|Ted Greenwald,WSJ_Article_Technology_Broadcom Vote Plan May Set Stage for Battle With U.S. National Security Panel,broadcom-qualcomm deal|cfius review|hostile takeover|jurisdiction|qualcomm-broadcom deal|redomicile|,1,559.0,0.0
3879,2018-03-18 11:51:14 UTC,,SB10342241267609484717704584103791148158238,WSJ_Business,Erica E. Phillips,"WSJ_Article_WSJ Logistics Report_DHL Steps Back Into U.S. Package Delivery in Challenge to UPS, FedE",air cargo|dhl express|fedex express|online sales|package delivery|parcel delivery|ups|Deutsche Post|,1,688.0,0.0
3880,2018-03-13 09:19:29 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,aide fired|mcentee fired|trump staff turnover|Donald Trump|John McEntee|political|general news|natio,1,657.0,0.0
3881,2018-03-15 13:55:18 UTC,,SB12053437554513283971604584077750626421472,WSJ_Life,Sue Shellenbarger,WSJ_Article_Work & Family_How to Gain Power at Work When You Have None,career advice|charisma|executive coach|first job advice|first jobs|gain power at work|get ahead at w,1,1084.0,0.0
3882,2018-03-12 11:49:42 UTC,,SB11210326209662973945104584092013974171076,WSJ_Business,Theo Francis|Vanessa Fuhrmans,"WSJ_Article_Business_Are You Underpaid? In a First, U.S. Firms Reveal How Much They Pay Workers",ceo|ceo to median pay ratio|compensation|darius adamczyk|david jahn|disclosure|dodd frank|employee|g,1,1269.0,0.0
3883,2018-03-17 21:47:38 UTC,2018-03-21 00:00:00 UTC,SB11027093093037343542404584107573912000770,WSJ_Politics,Aruna+Viswanatha,"WSJ_Article_Politics and Policy_Andrew McCabe Kept Notes About Conversations With Trump, Gave Them t",campaign|collusion|mccabe firing|mueller probe|russia|political|general news|crime|legal action|poli,2,1138.0,0.0
3884,2018-03-12 11:32:42 UTC,,SB11072784632651033450604582579431531013846,WSJ_Tech,Joanna Stern,WSJ_Article_Personal Technology: Joanna Stern_Find My AirPods: Apple Now Helps You Locate Your Littl,airpods|earbud|earphones|finding airpods|find my airpods|find my iphone|gps|lost airpods|tracking|wi,1,514.0,0.0
3885,2018-03-10 16:02:05 UTC,,SB11513260795640254558004584085340895449708,WSJ_Life,Dan Neil,"WSJ_Article_Rumble Seat_Volvo S90 T8: Luxury, Thy Name is No Longer Lincoln",lincoln|volvo|Volvo Car|cars|political|general news|living|lifestyle|reviews|motor vehicles|passenge,1,1180.0,0.0
3885,2018-03-10 15:54:17 UTC,,SB11513260795640254558004584085340895449708,WSJ_Life,Dan Neil,"WSJ_Article_Rumble Seat_Volvo S90 T8: Luxury, Thy Name is No Longer Lincoln",lincoln|volvo|Volvo Car|cars|political|general news|living|lifestyle|reviews|motor vehicles|passenge,1,1180.0,0.0
3886,2018-03-09 01:12:56 UTC,,SB12123169795058123920404584029341390640648,WSJ_Life,Steven Pinker,WSJ_Article_The Saturday Essay_The Enlightenment             Is Working,democracy|despotism|education|enlightenment|literacy|poverty|steven pinker|violence|wars|world econo,1,2307.0,0.0
3887,2018-03-11 13:16:14 UTC,,SB10863058833601644371104583000294067613334,WSJ_Opinion,Shelby Steele,WSJ_Article_Commentary (U.S.)_The Exhaustion of American Liberalism,morality|political correctness|progressivism|protest|the resistance|trump|white guilt|political|gene,1,1036.0,0.0
3887,2018-03-11 13:15:53 UTC,,SB10863058833601644371104583000294067613334,WSJ_Opinion,Shelby Steele,WSJ_Article_Commentary (U.S.)_The Exhaustion of American Liberalism,morality|political correctness|progressivism|protest|the resistance|trump|white guilt|political|gene,1,1036.0,0.0
3888,2018-03-12 11:33:44 UTC,,SB11704195083378974371404584096981453576054,WSJ_Tech,Maureen Farrell,WSJ_Article_Technology_Dropbox Sets IPO Target Valuation at $7 Billion to $8 Billion,cloud storage|dropbox|dropbox ipo|technology start ups|vc ma|Dropbox|corporate changes|stock listing,1,728.0,0.0
3889,2018-03-13 13:02:52 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
3890,2018-03-12 02:52:07 UTC,2018-03-14 00:00:00 UTC,SB12415644104289643602804584007061848748536,WSJ_Markets,Sarah Krouse,WSJ_Article_Markets Main_Wall Street to Vanguard: We’re Not Your Doormat Anymore,401(k)| expense ratios| fees|index funds|low cost funds| mutual funds|passive investing|retirement f,3,,
3891,2018-03-14 20:02:41 UTC,,SB11513260795640254558004584085470343058620,WSJ_Opinion,Arthur C. Brooks,WSJ_Article_Commentary (U.S.)_Reflections on a Decade of Leading a Think Tank,aei|american enterprise institute| debate| ideas| president| retire| step down| think tank| washingt,1,674.0,0.0
3892,2018-03-17 12:34:17 UTC,,SB11704195083378974371404584097403724108802,WSJ_Business,Khadeeja Safdar,"WSJ_Article_Business_How Your Returns Are Used Against You at Best Buy, Other Retailers",best buy|best buy returns|return fraud|returning merchandise|returns|store returns|the retail equati,1,1044.0,1.0
3893,2018-03-12 18:15:39 UTC,,SB10001424052970203977504580115771740829524,WSJ_Tech,Geoffrey A. Fowler,WSJ_Article_Personal Technology: Geoffrey Fowler_Roku TV: A Smart TV That Helps You Cut Out Cable,roku tv|tech review: tvs|tv antenna|tv apps|video streaming|Roku|Hulu|Amazon.com|AMZN|political|gene,1,,
3894,2018-03-13 17:46:21 UTC,,SB11704195083378974371404584099474288368000,WSJ_Politics,Michael C. Bender|Felicia Schwartz,"WSJ_Article_Politics and Policy_‘Rex, Eat the Salad’—Inside the Awkward Relationship Between R",donald trump|mike pompeo|rex tillerson|rex tillerson fired|secretary of state|state department|us di,1,1248.0,0.0
3895,2018-03-09 08:15:36 UTC,2018-03-18 00:00:00 UTC,SB12550327182139803995804583616420650991196,WSJ_Life,Ryan Dezember,WSJ_Article_The Saturday Essay_My 10-Year Odyssey Through America’s Housing Crisis,cdo| deepwater horizon| housing crisis| hurricane ivan| leder| mortgage lending| real estate crisis|,5,4700.0,0.0
3896,2018-03-18 14:49:05 UTC,,SB11796467727259013743904584083911728330876,WSJ_Business,Laura Kusisto,WSJ_Article_Business_American Housing Shortage Slams the Door on Buyers,home building| housing shortage|leder| shortage|corporate|industrial news|economic performance|indic,1,2041.0,0.0
3897,2018-03-16 09:15:15 UTC,2018-03-21 00:00:00 UTC,SB11115384206897403412704584099620560618780,WSJ_Life,Scott+McCartney,WSJ_Article_The Middle Seat_Is This the Start of Better Airport Shopping in the U.S.?,airport beauty|airport beauty products|airport cosmetics|airport liquor|airport perfume|airport shop,2,1420.0,0.0
3898,2018-03-09 07:52:12 UTC,,SB12775101498795324251604584091080892701054,WSJ_Business,Allison Prang,WSJ_Article_Business_Broadcom Makes Plea to Congress Over Hostile Takeover of Qualcomm,broadcom qualcom deal|chip makers|chip sector|regulatory review|semiconductors|telecom merger|Broadc,1,705.0,1.0
3899,2018-03-13 12:26:18 UTC,,SB12565379802186904822304584097623068088320,WSJ_Life,Ben Cohen,WSJ_Article_Sports_Pick These NCAA Tournament Upsets. They’re Not Really Upsets.,arizona state|basketball|college basketball|march madness|ncaa|ncaa bracket|ncaa tournament|ncaa ups,1,772.0,0.0
3900,2018-03-13 23:56:30 UTC,,SB11796467727259013743904584081302146673122,WSJ_Markets,Emily Glazer|Liz Hoffman|Laura Stevens,WSJ_Article_Markets Main_Are You Ready for an Amazon-Branded Checking Account?,alexa| amazon checking account|amazon checks| amazon financial services| amazon payments|consumer te,1,994.0,1.0
3901,2018-03-10 01:20:17 UTC,,SB11210326209662973945104584089884061131064,WSJ_Business,Lillian Rizzo|Paul Ziobro|Soma Biswas,WSJ_Article_Business_Toys ‘R’ Us Considers Closing All of Its U.S. Stores,pe restructuring|toys &#39;r&#39; us| toys &quot;r&quot; us| toy store| toy store bankruptcy|Toys &q,1,396.0,1.0
3902,2018-03-10 00:11:34 UTC,,SB11210326209662973945104584091642991444798,WSJ_Politics,Rebecca Ballhaus|Peter Nicholas,WSJ_Article_Politics and Policy_Trump Lawyers Seek Deal With Mueller to Speed End of Russia Probe,2016 presidential election|donald trump| interview| lawyers| obstruction of justice| robert mueller|,1,732.0,1.0
3903,2018-03-16 15:20:30 UTC,,SB11027093093037343542404584103340219066918,WSJ_Markets,Laura Saunders,WSJ_Article_Tax Report_Do You Own Bitcoin? The IRS Is Coming for You,asset|bitcoin|capital gains |coinbase|cryptocurrency|digital currency|digital-currency wallet |ether,1,903.0,1.0
3904,2018-03-12 07:04:12 UTC,,SB11210326209662973945104584091531973420074,WSJ_Markets,Riva Gold|Georgi Kantchev,"WSJ_Article_Markets Main_Investors, Worried About End of Goldilocks Market, Pare Back Riskier Bets",bank of america| bonds| charles schwab| eaton vance| gam holding|goldilocks| interest rates| jobs re,1,961.0,0.0
3905,2018-03-15 16:57:33 UTC,,SB11027093093037343542404584103651896948752,WSJ_Politics,William Mauldin,WSJ_Article_Politics and Policy_Surplus or Deficit? Trump Quarrels With Canada Over Trade Numbers,economic performance|indicators|trade figures|trade|external payments|physical trade|economic news|p,1,759.0,0.0
3906,2018-03-13 09:53:30 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald Trump|John Mc,1,657.0,0.0
3907,2018-03-17 02:41:56 UTC,,SB10961112392510633702504584105390792934438,WSJ_Tech,Dana Cimilluca|David Benoit|Dana Mattioli,"WSJ_Article_Technology_Ex-Qualcomm Chairman, CEO Paul Jacobs May Step Down From Board",board|broadcom|down|executive chairman|from|jacobs|may|paul|pual|qualcomm|step|Qualcomm|QCOM|Broadco,1,781.0,0.0
3908,2018-03-14 00:13:26 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender|Rebecca Ballhaus,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
3909,2018-03-13 10:13:45 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
3910,2018-03-13 10:11:57 UTC,2018-03-21 00:00:00 UTC,SB10053721253826474326804584099160047332756,WSJ_Politics,Michael C. Bender|Nancy A. Youssef,WSJ_Article_Politics and Policy_Trump Replaces Rex Tillerson With Mike Pompeo as Secretary of State,department|dept|donald|ousted|out|resigns|russ|state|tillerson|trump|Donald Trump|Rex Tillerson|poli,4,1353.0,0.0
3910,2018-03-13 10:11:45 UTC,2018-03-21 00:00:00 UTC,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,4,657.0,0.0
3911,2018-03-09 15:55:31 UTC,,SB12775101498795324251604584089691304167728,WSJ_Life,Michael Benson,WSJ_Article_Essay_How Kubrick’s ‘2001: A Space Odyssey’ Saw Into the Future,2001|2001 a space odyssey|hollywood|movies|stanley kubrick|technology|International Business Machine,1,1334.0,0.0
3912,2018-03-13 14:09:41 UTC,2018-04-03 00:00:00 UTC,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender|Rebecca Ballhaus,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,2,657.0,0.0
3913,2018-03-13 14:41:55 UTC,,SB11704195083378974371404584097403724108802,WSJ_Business,Khadeeja Safdar,"WSJ_Article_Business_How Your Returns Are Used Against You at Best Buy, Other Retailers",best buy|best buy returns|return fraud|returning merchandise|returns|store returns|the retail equati,1,1044.0,1.0
3914,2018-03-14 21:10:47 UTC,2018-03-15 00:00:00 UTC,SB11027093093037343542404584101040008932778,WSJ_Business,William Boston,"WSJ_Article_Business_European Auto Tariff Discussion Justified, VW Brand CEO Says",auto imports| imports| steel tariffs| tax| volkswaggen|vw|Volkswagen|VOW.XE|Daimler|DAI.XE|Donald Tr,4,532.0,0.0
3914,2018-03-14 21:17:01 UTC,2018-03-15 00:00:00 UTC,SB11027093093037343542404584101040008932778,WSJ_Business,William Boston,"WSJ_Article_Business_European Auto Tariff Discussion Justified, VW Brand CEO Says",auto imports| imports| steel tariffs| tax| volkswaggen|vw|Volkswagen|VOW.XE|Daimler|DAI.XE|Donald Tr,4,532.0,0.0
